nominal_head_id,nominal_head_form,nominal_head_upos,nominal_head_deprel,head_number,head_frequency,dependent_frequency,modifier_to_head_ratio,dependent_id,dependent_form,dependent_upos,dependent_deprel,distance,position,num_nouns_before,num_adjs_before,num_adjs_after,np_depth,num_dependents_head,num_dependents_dependent,ezafe_label,relative_position_in_sent,np_deprel_pattern,source_file
8.0,zamāngrift,NOUN,obj,Sing,1,0,0.0,10.0,kārēzār,NOUN,nmod,2.0,1,2,0,0,2,1,1,1,0.47058823529411764,nmod,GBd_TD1.conllu
13.0,pašn,NOUN,obl,Sing,5,224,44.7999104001792,12.0,ēn,DET,det,1.0,2,4,0,0,2,3,0,0,0.7647058823529411,case det nmod,GBd_TD1.conllu
13.0,pašn,NOUN,obl,Sing,5,0,0.0,15.0,sāl,NOUN,nmod,2.0,1,4,0,0,2,3,1,0,0.7647058823529411,case det nmod,GBd_TD1.conllu
15.0,sāl,NOUN,nmod,Sing,66,5,0.07575756427915692,14.0,nōhazār,NUM,nummod,1.0,2,5,0,0,1,1,0,0,0.8823529411764706,nummod,GBd_TD1.conllu
7.0,zamāngīr,NOUN,obl,Sing,1,224,223.99776002239977,6.0,ēn,DET,det,1.0,2,0,0,0,1,2,0,0,0.7777777777777778,case det,GBd_TD1.conllu
7.0,paymānag,NOUN,obl,Sing,11,868,78.90901917361893,6.0,ān,DET,det,1.0,2,2,0,1,1,2,0,0,0.7777777777777778,case det,GBd_TD1.conllu
4.0,mard,NOUN,nsubj,Sing,156,93,0.5961538079388584,3.0,dō,NUM,nummod,1.0,2,0,0,1,1,1,0,0,0.25,nummod,GBd_TD1.conllu
11.0,wāhmān,PRON,advmod:tmod,Sing,1,1,0.9999900000999989,12.0,rōz,NOUN,flat,1.0,1,2,1,0,2,2,0,0,0.6875,flat conj,GBd_TD1.conllu
14.0,šab,NOUN,conj,Sing,35,159,4.542855844898329,13.0,tā,SCONJ,cc,1.0,2,3,1,0,1,1,0,0,0.875,cc,GBd_TD1.conllu
15.0,kārēzār,NOUN,obj,Sing,10,0,0.0,10.0,-mān,PRON,nmod,5.0,2,4,1,0,1,1,0,0,0.9375,nmod,GBd_TD1.conllu
2.0,ēn,PRON,dislocated:res,Sing,95,305,3.2105259778393704,3.0,-iz,ADV,advmod,1.0,1,1,0,2,1,1,0,0,0.045454545454545456,advmod,GBd_TD1.conllu
12.0,sāl,NOUN,obl:tmod,Sing,66,9,0.13636361570248245,11.0,sēhazār,NUM,nummod,1.0,2,2,0,2,1,1,0,0,0.2727272727272727,nummod,GBd_TD1.conllu
14.0,kāmag,NOUN,nsubj,Sing,9,70,7.777769135812072,13.0,hamāg,PRON,det,1.0,2,3,0,2,2,2,0,0,0.3181818181818182,det nmod,GBd_TD1.conllu
14.0,kāmag,NOUN,nsubj,Sing,9,0,0.0,16.0,ohrmazd,PROPN,nmod,2.0,1,3,0,2,2,2,1,1,0.3181818181818182,det nmod,GBd_TD1.conllu
19.0,sāl,NOUN,obl:tmod,Sing,66,9,0.13636361570248245,18.0,sēhazār,NUM,nummod,1.0,2,5,0,2,1,1,0,0,0.4318181818181818,nummod,GBd_TD1.conllu
22.0,kāmag,NOUN,nsubj,Sing,9,0,0.0,24.0,ohrmazd,PROPN,nmod,2.0,1,7,0,2,2,2,2,1,0.5,nmod appos,GBd_TD1.conllu
22.0,kāmag,NOUN,nsubj,Sing,9,93,10.333321851864609,27.0,dō,NUM,appos,5.0,1,7,0,2,2,2,1,0,0.5,nmod appos,GBd_TD1.conllu
34.0,ardīg,NOUN,obl,Sing,24,868,36.1666515972285,31.0,ān,DET,det,3.0,2,10,1,1,2,3,0,0,0.7727272727272727,case det amod,GBd_TD1.conllu
34.0,ardīg,NOUN,obl,Sing,24,11,0.4583331423611907,33.0,abdom,ADJ,amod,1.0,2,10,1,1,2,3,1,1,0.7727272727272727,case det amod,GBd_TD1.conllu
8.0,yatāahūwayryō,NOUN,obj,Sing,2,163,81.49959250203749,9.0,ēk,NUM,nummod,1.0,1,2,0,0,2,2,0,0,0.6153846153846154,nummod appos,GBd_TD1.conllu
8.0,yatāahūwayryō,NOUN,obj,Sing,2,0,0.0,11.0,mārīg,NOUN,appos,3.0,1,2,0,0,2,2,1,0,0.6153846153846154,nummod appos,GBd_TD1.conllu
11.0,mārīg,NOUN,appos,Sing,2,1,0.49999750001249993,10.0,wīstēk,NUM,nummod,1.0,2,3,0,0,1,1,0,0,0.8461538461538461,nummod,GBd_TD1.conllu
3.0,frazāmpērōzīh,NOUN,obj,Sing,1,9,8.999910000899991,5.0,xwēš,PRON,nmod,2.0,1,0,0,1,3,7,1,1,0.1111111111111111,nmod conj conj conj conj conj conj,GBd_TD1.conllu
6.0,agārīh,NOUN,conj,Sing,7,0,0.0,8.0,ganāgmēnōy,PROPN,nmod,2.0,1,1,0,1,2,1,1,1,0.2222222222222222,nmod,GBd_TD1.conllu
10.0,abesīhišn,NOUN,conj,Sing,3,0,0.0,12.0,dēwān,NOUN,nmod,2.0,1,3,0,1,2,2,1,1,0.37037037037037035,cc nmod,GBd_TD1.conllu
15.0,tan,NOUN,conj,Sing,153,16,0.10457515656371526,17.0,pasēn,ADJ,nmod,2.0,1,6,0,1,2,1,1,1,0.5555555555555556,nmod,GBd_TD1.conllu
19.0,apetyāragīh,NOUN,conj,Sing,5,0,0.0,21.0,dām,NOUN,nmod,2.0,1,7,1,0,2,2,1,1,0.7037037037037037,cc nmod,GBd_TD1.conllu
5.0,agāragīh,NOUN,obj,Sing,3,9,2.9999900000333333,7.0,xwēš,PRON,nmod,2.0,1,1,0,2,3,3,1,1,0.25,dep nmod conj,GBd_TD1.conllu
8.0,abesīhišn,NOUN,conj,Sing,3,0,0.0,10.0,dēwān,NOUN,nmod,2.0,1,2,0,2,2,2,1,1,0.4,nmod advmod,GBd_TD1.conllu
8.0,abesīhišn,NOUN,conj,Sing,3,10,3.333322222259259,11.0,hammist,ADV,advmod,3.0,1,2,0,2,2,2,0,0,0.4,nmod advmod,GBd_TD1.conllu
23.0,bahr,NOUN,obj,Sing,38,93,2.4473677770084796,22.0,dō,NUM,nummod,1.0,2,4,0,2,1,1,0,0,0.5111111111111111,nummod,GBd_TD1.conllu
42.0,dāmān,NOUN,obl,Plur,127,0,0.0,44.0,ohrmazd,PROPN,nmod,2.0,1,9,2,0,2,2,1,1,0.9333333333333333,case nmod,GBd_TD1.conllu
2.0,sāl,NOUN,obl:tmod,Sing,66,9,0.13636361570248245,1.0,sēhazār,NUM,nummod,1.0,2,0,0,0,1,1,0,0,0.4,nummod,GBd_TD1.conllu
1.0,dāmdahišnīh,NOUN,obj,Sing,16,0,0.0,3.0,mēnōyīhā,NOUN,nmod,2.0,1,0,0,0,3,1,2,1,0.14285714285714285,nmod,GBd_TD1.conllu
7.0,nēkrawišnīh,NOUN,obj,Sing,5,868,173.5996528006944,8.0,ān,PRON,appos,1.0,1,2,0,1,5,2,2,0,0.3684210526315789,xcomp appos,GBd_TD1.conllu
8.0,ān,PRON,appos,Sing,266,10,0.03759398354909837,10.0,mēnōy,NOUN,nmod,2.0,1,3,0,1,4,2,1,1,0.42105263157894735,nmod xcomp,GBd_TD1.conllu
13.0,tan,NOUN,obj,Sing,153,9,0.05882352556708983,15.0,xwēš,PRON,amod,2.0,1,4,0,1,2,2,1,1,0.6842105263157895,amod xcomp,GBd_TD1.conllu
26.0,petyāragīh,NOUN,nsubj,Sing,6,868,144.6664255559574,24.0,ān,DET,det,2.0,2,7,0,1,1,2,0,0,0.5416666666666666,det det,GBd_TD1.conllu
42.0,dām,NOUN,nsubj,Sing,127,305,2.401574614049243,43.0,-iz,ADV,advmod,1.0,1,13,0,1,2,2,0,0,0.875,advmod nmod,GBd_TD1.conllu
42.0,dām,NOUN,nsubj,Sing,127,0,0.0,46.0,ahriman,PROPN,nmod,4.0,1,13,0,1,2,2,1,1,0.875,advmod nmod,GBd_TD1.conllu
3.0,čim,NOUN,nsubj,Sing,54,58,1.0740738751715044,2.0,-š,PRON,nmod,1.0,2,0,0,0,1,1,0,0,0.2727272727272727,nmod,GBd_TD1.conllu
2.0,wizārišn,NOUN,nsubj,Sing,14,0,0.0,1.0,kārēzār,NOUN,nmod,1.0,2,1,0,0,1,1,0,0,0.16666666666666666,nmod,GBd_TD1.conllu
5.0,kār,NOUN,obj,Sing,71,314,4.4225345883754095,6.0,-ēw,DET,det,1.0,1,2,0,0,1,1,0,0,0.4166666666666667,det,GBd_TD1.conllu
3.0,zamān,NOUN,obl,Sing,51,1,0.01960783929258053,5.0,agāragīhā,ADJ,amod,2.0,1,0,0,3,2,2,1,1,0.1875,case amod,GBd_TD1.conllu
6.0,zamān,NOUN,obj,Sing,51,12,0.23529407151096635,8.0,dērandxwadāy,ADJ,amod,2.0,1,1,1,2,2,1,1,1,0.375,amod,GBd_TD1.conllu
13.0,zamān,NOUN,obj,Sing,51,5,0.09803919646290264,16.0,kanāragōmand,ADJ,amod,3.0,1,2,2,1,2,1,1,1,0.8125,amod,GBd_TD1.conllu
2.0,zamān,NOUN,obl,Sing,51,12,0.23529407151096635,4.0,dērandxwadāy,ADJ,amod,2.0,1,0,0,1,2,2,1,1,0.16666666666666666,case amod,GBd_TD1.conllu
9.0,tis,PRON,nsubj,Sing,67,0,0.0,10.0,ohrmazd,PROPN,nmod,1.0,1,2,1,0,1,1,0,0,0.75,nmod,GBd_TD1.conllu
3.0,mēnōy,NOUN,nsubj,Sing,123,0,0.0,4.0,abēwardišnīh,NOUN,appos,1.0,1,1,0,1,2,2,0,0,0.15,appos appos,GBd_TD1.conllu
3.0,mēnōy,NOUN,nsubj,Sing,123,10,0.08130080639830842,8.0,mēnōy,NOUN,appos,5.0,1,1,0,1,2,2,1,0,0.15,appos appos,GBd_TD1.conllu
8.0,mēnōy,NOUN,appos,Sing,123,868,7.056909995373171,7.0,ān,DET,det,1.0,2,3,1,0,1,1,0,0,0.4,det,GBd_TD1.conllu
10.0,tis,PRON,nsubj,Sing,67,0,0.0,12.0,ohrmazd,PROPN,nmod,2.0,1,4,1,0,2,1,1,1,0.5,nmod,GBd_TD1.conllu
2.0,mēnōy,NOUN,obl,Sing,123,0,0.0,3.0,abēwardišnīh,NOUN,appos,1.0,1,0,0,2,1,2,0,0,0.16666666666666666,case appos,GBd_TD1.conllu
4.0,bowandagkāmag,NOUN,xcomp,Sing,1,0,0.0,6.0,dāmgēhān,NOUN,nmod,2.0,1,2,0,2,2,1,1,1,0.3333333333333333,nmod,GBd_TD1.conllu
10.0,dāmdahišnīh,NOUN,nsubj,Sing,16,10,0.6249996093752441,9.0,frārōn,ADJ,amod,1.0,2,4,2,0,3,3,0,0,0.8333333333333334,xcomp amod conj,GBd_TD1.conllu
4.0,dāmdahišnīh,NOUN,obl,Sing,16,9,0.5624996484377197,3.0,abārōn,ADJ,amod,1.0,2,1,1,0,2,3,0,0,0.5714285714285714,case amod conj,GBd_TD1.conllu
3.0,čimwizārišn,NOUN,nsubj,Sing,1,58,57.99942000579994,2.0,-š,PRON,nmod,1.0,2,0,0,0,1,1,0,0,0.3333333333333333,nmod,GBd_TD1.conllu
9.0,asazišnīh,NOUN,conj,Sing,3,0,0.0,11.0,ohrmazd,PROPN,nmod,2.0,1,4,0,0,2,2,1,1,0.3333333333333333,cc nmod,GBd_TD1.conllu
18.0,pasdānišnīh,NOUN,conj,Sing,3,0,0.0,20.0,ganāgmēnō,PROPN,nmod,2.0,1,9,0,0,2,1,1,1,0.6666666666666666,nmod,GBd_TD1.conllu
2.0,zamān,NOUN,nsubj,Sing,51,305,5.9803909842370615,3.0,-iz,ADV,advmod,1.0,1,0,0,3,2,2,0,0,0.11764705882352941,advmod amod,GBd_TD1.conllu
2.0,zamān,NOUN,nsubj,Sing,51,12,0.23529407151096635,5.0,dērandxwadāy,ADJ,amod,3.0,1,0,0,3,2,2,1,1,0.11764705882352941,advmod amod,GBd_TD1.conllu
23.0,paymānag,NOUN,nsubj,Sing,11,314,28.545428595064916,24.0,-ēw,DET,det,1.0,1,7,2,1,1,1,0,0,0.8518518518518519,det,GBd_TD1.conllu
26.0,sāl,NOUN,advcl,Sing,66,1,0.015151512855831386,25.0,dwāzdah-hazār,NUM,nummod,1.0,2,8,2,1,4,5,1,0,0.9629629629629629,obl obl nsubj nummod advcl,GBd_TD1.conllu
10.0,dām,NOUN,nsubj,Sing,127,305,2.401574614049243,11.0,-iz,ADV,advmod,1.0,1,1,0,1,2,2,0,0,0.5882352941176471,advmod nmod,GBd_TD1.conllu
10.0,dām,NOUN,nsubj,Sing,127,0,0.0,13.0,ohrmazd,PROPN,nmod,3.0,1,1,0,1,2,2,1,1,0.5882352941176471,advmod nmod,GBd_TD1.conllu
11.0,dāmān,NOUN,obl,Plur,127,93,0.7322834069068184,10.0,dōān,NUM,nummod,1.0,2,2,1,0,4,3,1,0,0.5789473684210527,case nummod appos,GBd_TD1.conllu
11.0,dāmān,NOUN,obl,Plur,127,0,0.0,12.0,dām,NOUN,appos,1.0,1,2,1,0,4,3,2,0,0.5789473684210527,case nummod appos,GBd_TD1.conllu
12.0,dām,NOUN,appos,Sing,127,0,0.0,14.0,ohrmazd,PROPN,nmod,2.0,1,3,1,0,3,2,1,1,0.631578947368421,nmod conj,GBd_TD1.conllu
16.0,ān,PRON,conj,Sing,266,305,1.1466164982475002,17.0,-iz,ADV,advmod,1.0,1,5,1,0,2,3,0,0,0.8421052631578947,cc advmod nmod,GBd_TD1.conllu
16.0,ān,PRON,conj,Sing,266,0,0.0,19.0,ganāgmēnōy,PROPN,nmod,3.0,1,5,1,0,2,3,1,1,0.8421052631578947,cc advmod nmod,GBd_TD1.conllu
1.0,zamān,NOUN,nsubj,Sing,51,0,0.0,3.0,mān,NOUN,nmod,2.0,1,0,0,1,3,2,1,1,0.09090909090909091,nmod acl:relcl,GBd_TD1.conllu
8.0,zamān,NOUN,obl,Sing,51,1,0.01960783929258053,9.0,pēsīdag,ADJ,amod,1.0,1,3,0,1,1,2,0,0,0.7272727272727273,case amod,GBd_TD1.conllu
2.0,kas,PRON,nsubj,Sing,62,0,0.0,9.0,mardōmān,NOUN,nmod,7.0,1,0,0,2,2,1,2,0,0.06060606060606061,nmod,GBd_TD1.conllu
9.0,mardōmān,NOUN,nmod,Plur,171,1,0.00584795287438872,8.0,ōšōmandān,ADJ,amod,1.0,2,0,1,1,1,2,0,0,0.2727272727272727,case amod,GBd_TD1.conllu
18.0,nigūnīh,NOUN,obl,Sing,1,0,0.0,19.0,čāh,NOUN,nmod,1.0,1,1,1,1,2,2,1,0,0.5454545454545454,case nmod,GBd_TD1.conllu
19.0,čāh,NOUN,nmod,Sing,3,314,104.66631777894074,20.0,-ēw,DET,det,1.0,1,2,1,1,1,1,0,0,0.5757575757575758,det,GBd_TD1.conllu
27.0,xān,NOUN,obl,Sing,7,0,0.0,30.0,ābān,NOUN,nmod,3.0,1,3,1,1,3,2,2,1,0.8181818181818182,case nmod,GBd_TD1.conllu
30.0,ābān,NOUN,nmod,Plur,153,7,0.04575163099662542,32.0,sard,ADJ,amod,2.0,1,4,1,1,2,2,1,1,0.9090909090909091,det amod,GBd_TD1.conllu
6.0,xwadīh,NOUN,obl,Sing,3,868,289.33236889210366,3.0,ān,DET,det,3.0,2,1,0,4,2,3,0,0,0.25,case det amod,GBd_TD1.conllu
6.0,xwadīh,NOUN,obl,Sing,3,9,2.9999900000333333,5.0,xwēš,PRON,amod,1.0,2,1,0,4,2,3,1,1,0.25,case det amod,GBd_TD1.conllu
9.0,kirb,NOUN,obj,Sing,24,0,0.0,11.0,dāmān,NOUN,nmod,2.0,1,3,0,4,3,1,2,1,0.375,nmod,GBd_TD1.conllu
11.0,dāmān,NOUN,nmod,Plur,127,9,0.07086613615227275,14.0,xwēš,PRON,amod,3.0,1,4,0,4,2,2,1,1,0.4583333333333333,det amod,GBd_TD1.conllu
18.0,ātaxškirb,NOUN,obl,Sing,1,24,23.999760002399974,20.0,rōšn,ADJ,amod,2.0,1,5,0,4,3,3,1,1,0.75,case amod amod,GBd_TD1.conllu
18.0,ātaxškirb,NOUN,obl,Sing,1,16,15.999840001599983,22.0,spēd,ADJ,amod,4.0,1,5,0,4,3,3,2,1,0.75,case amod amod,GBd_TD1.conllu
2.0,stī,NOUN,obl,Sing,7,10,1.4285693877580177,5.0,mēnōy,NOUN,nmod,3.0,1,0,0,0,5,2,3,1,0.10526315789473684,case nmod,GBd_TD1.conllu
5.0,mēnōy,NOUN,nmod,Sing,123,868,7.056909995373171,4.0,ān,DET,det,1.0,2,1,0,0,4,3,0,0,0.2631578947368421,det det acl:relcl,GBd_TD1.conllu
7.0,petyārag,NOUN,acl:relcl,Sing,38,0,0.0,12.0,dām,NOUN,nmod,5.0,1,2,0,0,3,2,3,1,0.3684210526315789,mark nmod,GBd_TD1.conllu
12.0,dām,NOUN,nmod,Sing,127,93,0.7322834069068184,11.0,dō,NUM,nummod,1.0,2,3,0,0,2,3,1,0,0.631578947368421,det case nummod,GBd_TD1.conllu
3.0,kirb,NOUN,obj,Sing,24,0,0.0,5.0,wāy,NOUN,nmod,2.0,1,0,0,2,2,1,2,1,0.17647058823529413,nmod,GBd_TD1.conllu
5.0,wāy,NOUN,nmod,Sing,16,73,4.562497148439283,6.0,weh,ADJ,amod,1.0,1,1,0,2,1,2,0,0,0.29411764705882354,det amod,GBd_TD1.conllu
14.0,wāy,NOUN,obj,Sing,16,12,0.749999531250293,16.0,dērandxwadā,ADJ,amod,2.0,1,3,1,1,2,1,1,1,0.8235294117647058,amod,GBd_TD1.conllu
5.0,ayārīh,NOUN,obl,Sing,29,0,0.0,6.0,wāy,NOUN,nmod,1.0,1,1,0,1,3,2,1,0,0.19230769230769232,case nmod,GBd_TD1.conllu
6.0,wāy,NOUN,nmod,Sing,16,12,0.749999531250293,8.0,dērandxwadā,ADJ,amod,2.0,1,2,0,1,2,1,1,1,0.23076923076923078,amod,GBd_TD1.conllu
14.0,dām,NOUN,obj,Sing,127,305,2.401574614049243,15.0,-iz,PART,advmod,1.0,1,3,1,0,1,1,0,0,0.5384615384615384,advmod,GBd_TD1.conllu
17.0,wāy,NOUN,nsubj,Sing,16,305,19.062488085944945,18.0,-iz,ADV,advmod,1.0,1,4,1,0,1,1,0,0,0.6538461538461539,advmod,GBd_TD1.conllu
19.0,abzār,NOUN,advcl,Sing,27,314,11.629625322360992,20.0,-ēw,NUM,nummod,1.0,1,5,1,0,3,5,0,0,0.7307692307692307,mark advcl nsubj nummod acl:relcl,GBd_TD1.conllu
3.0,stī,NOUN,obl,Sing,7,0,0.0,4.0,tārīkīh,NOUN,nmod,1.0,1,1,0,5,1,2,0,0,0.13636363636363635,case nmod,GBd_TD1.conllu
7.0,dām,NOUN,obj,Sing,127,868,6.834645131130304,5.0,ān,DET,det,2.0,2,3,0,5,1,2,0,0,0.3181818181818182,det amod,GBd_TD1.conllu
7.0,dām,NOUN,obj,Sing,127,2,0.01574803025606061,6.0,xwēštan,PRON,amod,1.0,2,3,0,5,1,2,0,0,0.3181818181818182,det amod,GBd_TD1.conllu
12.0,kirb,NOUN,obl,Sing,24,868,36.1666515972285,11.0,ān,DET,det,1.0,2,4,0,5,3,6,0,0,0.5454545454545454,case det amod amod amod nmod,GBd_TD1.conllu
12.0,kirb,NOUN,obl,Sing,24,11,0.4583331423611907,14.0,syāh,ADJ,amod,2.0,1,4,0,5,3,6,1,1,0.5454545454545454,case det amod amod amod nmod,GBd_TD1.conllu
12.0,kirb,NOUN,obl,Sing,24,1,0.04166664930556279,16.0,ādurestarōn,ADJ,amod,4.0,1,4,0,5,3,6,1,1,0.5454545454545454,case det amod amod amod nmod,GBd_TD1.conllu
12.0,kirb,NOUN,obl,Sing,24,1,0.04166664930556279,18.0,tamarzānīg,ADJ,amod,6.0,1,4,0,5,3,6,1,1,0.5454545454545454,case det amod amod amod nmod,GBd_TD1.conllu
12.0,kirb,NOUN,obl,Sing,24,23,0.9583329340279442,19.0,druwand,ADJ,nmod,7.0,1,4,0,5,3,6,1,0,0.5454545454545454,case det amod amod amod nmod,GBd_TD1.conllu
23.0,xrafstar,NOUN,nmod,Sing,20,1,0.0499999750000125,21.0,bazagaxwtar,ADJ,amod,2.0,2,5,5,0,1,2,0,0,1.0454545454545454,case amod,GBd_TD1.conllu
4.0,stī,NOUN,obl,Sing,7,0,0.0,5.0,xwaddōšagīh,NOUN,nmod,1.0,1,0,0,0,1,2,0,0,0.2857142857142857,case nmod,GBd_TD1.conllu
5.0,xwadīh,NOUN,xcomp,Sing,3,0,0.0,4.0,dēwān,NOUN,nmod,1.0,2,1,0,0,1,1,0,0,0.2777777777777778,nmod,GBd_TD1.conllu
7.0,dušrawišnīh,NOUN,obj,Sing,1,10,9.99990000099999,9.0,mēnōy,NOUN,appos,2.0,1,2,0,0,6,1,2,0,0.3888888888888889,appos,GBd_TD1.conllu
9.0,mēnōy,NOUN,appos,Sing,123,868,7.056909995373171,8.0,ān,DET,det,1.0,2,3,0,0,5,2,0,0,0.5,det acl:relcl,GBd_TD1.conllu
12.0,ganāgīh,NOUN,nsubj,Sing,2,58,28.999855000724995,11.0,-š,PRON,nmod,1.0,2,4,0,0,3,2,0,0,0.6666666666666666,nmod nmod,GBd_TD1.conllu
12.0,ganāgīh,NOUN,nsubj,Sing,2,0,0.0,14.0,dāmān,NOUN,nmod,2.0,1,4,0,0,3,2,2,1,0.6666666666666666,nmod nmod,GBd_TD1.conllu
14.0,dāmān,NOUN,nmod,Plur,127,0,0.0,16.0,ohrmazd,PROPN,nmod,2.0,1,5,0,0,2,2,1,1,0.7777777777777778,det nmod,GBd_TD1.conllu
4.0,stī,NOUN,obl,Sing,7,0,0.0,5.0,tārīkīh,NOUN,nmod,1.0,1,0,0,1,1,2,0,0,0.4,case nmod,GBd_TD1.conllu
9.0,tārīkīh,NOUN,obj,Sing,11,868,78.90901917361893,6.0,ān,DET,det,3.0,2,2,1,0,2,2,0,0,0.9,det amod,GBd_TD1.conllu
9.0,tārīkīh,NOUN,obj,Sing,11,18,1.636362148761683,8.0,asar,ADJ,amod,1.0,2,2,1,0,2,2,1,1,0.9,det amod,GBd_TD1.conllu
3.0,tārīkīh,NOUN,obl,Sing,11,18,1.636362148761683,2.0,asar,ADJ,amod,1.0,2,0,1,0,1,2,0,0,0.5,case amod,GBd_TD1.conllu
2.0,anāgīh,NOUN,obl,Sing,32,58,1.8124994335939268,4.0,ōy,PRON,nmod,2.0,1,0,0,1,2,2,1,1,0.2857142857142857,case nmod,GBd_TD1.conllu
4.0,dām,NOUN,obj,Sing,127,868,6.834645131130304,3.0,ān,DET,det,1.0,2,0,0,2,4,2,0,0,0.23529411764705882,det acl:relcl,GBd_TD1.conllu
7.0,kirb,NOUN,obj,Sing,24,868,36.1666515972285,6.0,ān,DET,det,1.0,2,1,1,1,1,1,0,0,0.28,det,GBd_TD1.conllu
14.0,dām,NOUN,obj,Sing,127,9,0.07086613615227275,13.0,xwēš,PRON,amod,1.0,2,2,1,1,1,1,0,0,0.56,amod,GBd_TD1.conllu
17.0,kirb,NOUN,obl,Sing,24,868,36.1666515972285,16.0,ān,DET,det,1.0,2,3,1,1,1,2,0,0,0.68,case det,GBd_TD1.conllu
24.0,dāmdahišnīh,NOUN,obl,Sing,16,868,54.24996609377119,21.0,ān,DET,det,3.0,2,4,1,1,2,3,0,0,0.96,case det amod,GBd_TD1.conllu
24.0,dāmdahišnīh,NOUN,obl,Sing,16,9,0.5624996484377197,23.0,xwēš,PRON,amod,1.0,2,4,1,1,2,3,1,1,0.96,case det amod,GBd_TD1.conllu
3.0,stī,NOUN,obl,Sing,7,0,0.0,4.0,rōšnīh,NOUN,nmod,1.0,1,1,0,1,1,2,0,0,0.25,case nmod,GBd_TD1.conllu
7.0,rāstgōwišnīh,NOUN,obl,Sing,4,0,0.0,8.0,abzōnīgīh,NOUN,nmod,1.0,1,4,0,1,2,2,1,0,0.5833333333333334,case nmod,GBd_TD1.conllu
8.0,abzōnīgīh,NOUN,nmod,Sing,3,0,0.0,9.0,dādār,NOUN,nmod,1.0,1,5,0,1,1,1,0,0,0.6666666666666666,nmod,GBd_TD1.conllu
4.0,kirb,NOUN,obj,Sing,24,18,0.7499996875001302,3.0,asar,ADJ,amod,1.0,2,0,1,2,1,1,0,0,0.19047619047619047,amod,GBd_TD1.conllu
7.0,rōšnīh,NOUN,obl,Sing,42,18,0.4285713265306365,6.0,asar,ADJ,amod,1.0,2,1,2,1,1,2,0,0,0.3333333333333333,case amod,GBd_TD1.conllu
11.0,dām,NOUN,nmod,Sing,127,305,2.401574614049243,12.0,-iz,ADV,advmod,1.0,1,2,2,1,1,1,0,0,0.5238095238095238,advmod,GBd_TD1.conllu
13.0,hamāg,PRON,obj,Sing,59,0,0.0,11.0,dām,NOUN,nmod,2.0,2,3,2,1,2,1,1,0,0.6190476190476191,nmod,GBd_TD1.conllu
21.0,sazišn,NOUN,obl,Sing,1,0,0.0,20.0,zamān,NOUN,nmod,1.0,2,6,2,1,1,1,0,0,1.0,nmod,GBd_TD1.conllu
1.0,mēnōy,NOUN,nsubj,Sing,123,0,0.0,3.0,yatāahūwayryō,NOUN,nmod,2.0,1,0,0,1,5,2,1,1,0.05263157894736842,nmod acl:relcl,GBd_TD1.conllu
8.0,frazām,NOUN,conj,Sing,27,0,0.0,10.0,dām,NOUN,nmod,2.0,1,3,0,1,2,2,1,1,0.42105263157894735,cc nmod,GBd_TD1.conllu
3.0,mēnōy,NOUN,nsubj,Sing,123,0,0.0,4.0,sāl,NOUN,nmod,1.0,1,1,0,3,6,1,1,0,0.15,nmod,GBd_TD1.conllu
14.0,rōzšabān,NOUN,acl:relcl,Sing,4,1,0.24999937500156252,13.0,sesadšastpanǰ,NUM,nummod,1.0,2,4,2,1,4,6,0,0,0.7,mark obl advmod:tmod advcl nummod acl:relcl,GBd_TD1.conllu
16.0,brīn,NOUN,acl:relcl,Sing,4,0,0.0,18.0,zamān,NOUN,nmod,2.0,1,5,2,1,3,2,2,1,0.8,mark nmod,GBd_TD1.conllu
18.0,zamān,NOUN,nmod,Sing,51,12,0.23529407151096635,20.0,dērandxwadā,ADJ,amod,2.0,1,6,2,1,2,2,1,1,0.9,det amod,GBd_TD1.conllu
5.0,dām,NOUN,nsubj,Sing,127,93,0.7322834069068184,4.0,dō,NUM,nummod,1.0,2,0,0,1,2,1,1,0,0.5,nummod,GBd_TD1.conllu
3.0,dām,NOUN,nsubj,Sing,127,0,0.0,5.0,ohrmazd,PROPN,nmod,2.0,1,0,0,0,2,1,1,1,0.21428571428571427,nmod,GBd_TD1.conllu
1.0,dām,NOUN,nsubj,Sing,127,0,0.0,3.0,ganāgmēnōy,PROPN,nmod,2.0,1,0,0,0,2,1,1,1,0.09090909090909091,nmod,GBd_TD1.conllu
7.0,rad,NOUN,nsubj,Sing,19,65,3.4210508310258785,6.0,se,NUM,nummod,1.0,2,0,0,0,1,1,0,0,1.0,nummod,GBd_TD1.conllu
12.0,tan,NOUN,obl,Sing,153,16,0.10457515656371526,14.0,pasēn,ADJ,nmod,2.0,1,1,0,2,2,2,1,1,0.4444444444444444,case nmod,GBd_TD1.conllu
23.0,dām,NOUN,obj,Sing,127,10,0.07874015128030305,25.0,mēnōy,NOUN,nmod,2.0,1,3,2,0,2,1,1,1,0.8518518518518519,nmod,GBd_TD1.conllu
3.0,dām,NOUN,obj,Sing,127,6,0.047244090768181826,5.0,gētī,NOUN,nmod,2.0,1,0,0,0,2,1,1,1,0.42857142857142855,nmod,GBd_TD1.conllu
8.0,bun,NOUN,xcomp,Sing,53,31,0.5849055500178207,7.0,haft,NUM,nummod,1.0,2,1,0,0,1,1,0,0,0.8,nummod,GBd_TD1.conllu
